doc_id,sentence_id,matched_form,context,start_char,end_char,cluster,umap1,umap2,dist_to_cluster_0,dist_to_cluster_1,dist_to_cluster_2
A32833.txt,694,price,"To which I answer, first, That when we cannot preserve our Colonies by our shipping, or so awe our Neighbours by our Fleets and Ships of War, that they dare not attempt them, our case will be sad, and our Propriety will be lost, or in eminent danger, not only abroad, but at home likewise.

2dly, All the Fish that is killed at newfoundland in a Summer, is not sufficient to maintain strength enough on Shore to defend two Fishing Harbours against ten men of War, whereas that Country hath more Harbours to defend, than are to be found in Old England.

3dly, If a governor be established; the next consequence will be a Tax upon the Fishing, and the least Tax will increase the price of Fish, and that unavoidably will give the Trade away wholly into the French Hands.

4thly, A Government there is already of ancient Custom among the Masters of the Fishing-Ships, to which the Fishermen are enured, and that free from Oppression, and adapted to the Trade, insomuch that although a better might be wished, I never hope to see it.",678,683,1,-5.6880064,2.1720533,7.9699144,7.35269,7.4041195
A32833.txt,713,price,"And as they out-Trade, so they may afford to under-sell us in the Fruits of the Earth, which are equally natural to our and their Lands, as to our great shame we see our Neighbours the Dutch do, even in our own Country: For in most Commodities the Earth brings forth, the Stock employed in Planting and managing of them, makes a great (in many the greatest) part of their Price; and consequently, their Stock with them, being rated at six in the Hundred, they may with great Gain under-sell us, our Stock with us being rated at ten.",372,377,0,-2.3290443,2.406213,5.7017937,6.410314,6.431338
A32833.txt,754,price,"And in this condition ten in the Hundred, in a little more time, will as well serve to do it, as if Money were at twenty: For (as was before remembered) in most of the Commodities the Earth bringeth forth, the Stock employed in Planting and managing of of them, makes a great part of their Price; and consequently, they may, with great Gain to themselves, under-sell us; our Stock with us going at double the rate that theirs goes with them.",290,295,0,-2.5596054,2.2535014,5.444353,6.2983704,6.3552747
A32839.txt,20,price,"I am confident, whatever Nation hath the lowest Interest, will certainly have their Lands in highest esteem and price; and that no Nation shall ever over-match the Dutch in Trade, till they mate them in the rate of Interest of Money.

14.",112,117,0,-2.551061,1.8712269,6.5425353,7.9135833,7.9734907
A32839.txt,35,price,"Most of the East-India Commodities are of so small bulk, that if the Trade of the East-Indies were not in English hands, the Commodities, notwithstanding any Laws to the contrary, would come in from Holland (as the French Silks now do) with this difference only; then we should pay as much for Pepper, which we now sell for 8 d. the pound, as we do for Nutmegs, Cloves, Mace, Cinnamon which is from 6 s. to 15 s. per pound; though some of them are cheaper at the places of their Growth than Pepper is at Bantam; but enhanced to that price by the Dutch, having the sole Trade for them.",533,538,0,-1.5360262,1.7651465,7.5004663,8.208874,8.171433
A32839.txt,78,price,"The Shoemakers pull down the Cobblers; those that make Red Herrings destroy those that dry Sprats, because quantities of the latter pull down the price of the former.",146,151,1,-4.6793456,1.8500997,7.05079,6.868025,6.9364386
A32839.txt,100,price,"If it be too dear, I know not but any Man may be as justly compelled to sell his House or Land at the Buyers price, or else be disseized of it, as his Stock in the East-India Company.",109,114,0,-0.5290461,2.2427945,6.4741735,7.8560147,7.8524323
A32839.txt,124,price,"For the time when; it was in the year 1674, or 1675, as I remember: Then they had the confidence to tell the Parliament, the Company would spoil the trade of Cloth; and bring the price of Wool to nothing.",179,184,1,-4.5170474,1.6994249,6.3359957,6.3012285,6.405449
A32839.txt,125,price,"But in fact, the Company hath now stood Five or six years since that time, and much augmented their trade for India, but Wool is advanced in price above 50 per Cent: and such a trade there is and hath been for woollen Manufactures, as England never see in any former Age. 2.",141,146,0,0.20269793,-1.1756749,7.8718815,8.289146,8.303397
A32839.txt,160,price,"The proportion of Coinage (except when we Coined the King of Spain's Money for his Wars in Flanders) having generally in my observation, born a proportion to, and followed the Price of Corn in England; viz. when Corn was dear, we had little Coinage; in all cheap years of Corn, the Mint hath been greatly supplied.",176,181,1,-5.122365,1.556587,6.4848366,5.876757,5.939829
A32839.txt,179,price,"The proportion of our Decay and their Increase, in such a Case, would indeed be exactly the same; but that the excess of price which they would make the European World pay for East-India Commodities more than now they do, would cause a disproportionable and greater increase of their Riches.",121,126,0,-3.0135849,3.7874362,6.1939607,6.7591586,6.814379
A32839.txt,275,price,"Now in regard Bengall Silk in the East-Indies, can be brought to Europe cheaper than Persia Silk: the Dutch by bringing Silk from Bengall, must of necessity in some kind prejudice that Contract in the price of Silk; though it be the Dutch Companies own Contract, as well as the Turkey Merchants.",201,206,1,-4.846631,2.0383508,6.211584,6.122895,6.212815
A32839.txt,280,price,"If it be here further retorted upon me, That by my own confession, the Importation of Silk from India, doth prejudice the English Turkey Merchants in the price of their Silk here.",154,159,1,-4.8931146,2.0689316,6.9044023,6.7571464,6.837294
A32839.txt,284,price,"That as the price of Portugal Sugars hath abated (in which formerly almost all our returns from that Country were made) we have increased exceedingly in the Exportation of Woollen Manufactures to that Country; and even in the Trade of Turkey itself for many years: And to this very time, as the price of Turkey Silk hath abated, the Exportation of our Woollen Manufacture hath increased: and so it will still, though Silk should come to half the price it bears now in England.",12,17,1,-5.9609737,2.255041,6.7333574,5.690787,5.7017603
A32839.txt,284,price,"That as the price of Portugal Sugars hath abated (in which formerly almost all our returns from that Country were made) we have increased exceedingly in the Exportation of Woollen Manufactures to that Country; and even in the Trade of Turkey itself for many years: And to this very time, as the price of Turkey Silk hath abated, the Exportation of our Woollen Manufacture hath increased: and so it will still, though Silk should come to half the price it bears now in England.",295,300,1,-6.0175195,2.0854478,7.41654,6.3540225,6.355916
A32839.txt,284,price,"That as the price of Portugal Sugars hath abated (in which formerly almost all our returns from that Country were made) we have increased exceedingly in the Exportation of Woollen Manufactures to that Country; and even in the Trade of Turkey itself for many years: And to this very time, as the price of Turkey Silk hath abated, the Exportation of our Woollen Manufacture hath increased: and so it will still, though Silk should come to half the price it bears now in England.",446,451,0,-1.3982381,2.4881783,7.040264,7.769535,7.751289
A51598.txt,12,prices,"He ought to have knowledge in the goodness and in the prices of all the several materials which are required for the building and repairing of Ships, and the divers workmanships of the same, as also for the Masts, Tackling, Cordage, Ordnance, Victuals, Munition and Provisions of many kinds; together with the ordinary wages of Commanders, Officers and Mariners, all which concern the Merchant as he is an Owner of Ships.

9 He ought (by the divers occasions which happen sometime in the buying and selling of one commodity and sometimes in another) to have indifferent if not perfect knowledge in all manner of Merchandise or wares, which is to be as it were a man of all occupations and trades.

10.",54,60,0,10.4842825,5.9467344,8.407036,8.695625,8.950998
A51598.txt,32,price,"In our exportations we must not only regard our own superfluities, but also we must consider our neighbour's necessities, that so upon the wares which they cannot want, nor yet be furnished thereof elsewhere, we may (besides the vent of the Materials) gain so much of the manufacture as we can, and also endeavour to sell them dear, so far forth as the high price cause not a less vent in the quantity.",358,363,0,-3.96937,3.0754092,7.375195,8.279594,8.318251
A51598.txt,35,price,"And on the other side a few years past, when by the excessive price of Wools our Cloth was exceeding dear, we lost at the least half our clothing for foreign parts, which since is no otherwise (well near) recovered again than by the The State in some occasions may gain most, when private men by their revenues get least. great fall of price for Wools and Cloth.",62,67,1,-4.6184564,3.8745818,6.6940722,6.5905356,6.555773
A51598.txt,35,price,"And on the other side a few years past, when by the excessive price of Wools our Cloth was exceeding dear, we lost at the least half our clothing for foreign parts, which since is no otherwise (well near) recovered again than by the The State in some occasions may gain most, when private men by their revenues get least. great fall of price for Wools and Cloth.",336,341,0,-4.240582,4.058605,7.481325,7.5927796,7.562936
A51598.txt,36,price,"We find that twenty five in the hundred less in the price of these and some other Wares, to the loss of private men's revenues, may raise above fifty upon the hundred in the quantity vented to the benefit of the public.",52,57,0,-4.7860136,2.5592487,7.004892,7.6438336,7.666648
A51598.txt,38,price,"But when by cheapness we drive them from this employment, and so in time obtain our dear price again, then do they also use their former remedy.",89,94,0,-2.6570776,2.2084033,6.2032237,7.5117855,7.5576262
A51598.txt,40,price,"The value of our exportations likewise may be much advanced when we perform it ourselves in our own Ships, for than we get only not the price of our wares as they are worth here, but also the Merchant's gains, the charges of insurance, and freight to carry them beyond the seas.",136,141,0,-4.5072074,2.4336169,5.508427,5.9261603,5.969158
A51598.txt,47,price,"Also we ought to esteem and cherish those trades which we have in remote or far Countries, for besides the increase of Shipping and Mariners thereby, the wares also sent thither and received from thence are far more profitable unto the kingdom than by our trades near at hand; As for example; suppose Pepper to be worth here two Shillings the pound constantly, if then it be brought from the Dutch at Amsterdam, the Merchant may give there twenty pence the pound, and gain well by the bargain; but if he fetch this Pepper from the Eastindies, he must not give above three pence the pound at the The traffic to the East Indies is our most profitable trade in its proportion both for King and Kingdom. most, which is a mighty advantage, not only in that part which serveth for our own use, but also for that great quantity which (from hence) we transport yearly unto divers other Nations to be sold at a higher price: whereby it is plain, that we make a far greater stock by gain upon these Indian Commodities, We get more by the Indian wares than the Indians themselves. than those Nations do where they grow, and to whom they properly appertain, being the natural wealth of their Countries.",909,914,0,-0.05045252,2.357846,7.2118845,8.49671,8.492762
A51598.txt,48,price,"But for the berter understanding of this particular, we must ever distinguish between the gain of the Kingdom, and the profit of A distinction between the Kingdoms gain and the Merchant's profit. the Merchant; for although the Kingdom payeth no more for this Pepper than is before supposed, nor for any other commodity bought in foreign parts more than the stranger receiveth from us for the same, yet the Merchant payeth not only that price, but also the freight, insurance, customs and other charges which are exceeding great in these long voyages; but yet all these in the Kingdom's account are but commutations among ourselves, and no Privation of the Kingdom's stock, which being duly considered, together with the support also of our other trades in our best Shipping to Italy, France, Turkey, the East Countries and other places, by transporting and venting the wares which, we bring yearly from the East Indies; It may well stir up our utmost endeavours to maintain and enlarge this great and noble business, so much importing the Public wealth, Strength, and Happiness.",436,441,0,-1.5825747,1.703983,6.47125,7.948148,7.951175
A51598.txt,97,price,"For when the Merchant hath a good dispatch beyond the Seas for his Cloth and other wares, he doth presently return to buy up the greater quantity, which raiseth the price of our Wools and other commodities, and consequently doth improve the Landlord's Rents as the Leases expire daily: And also by this means money being gained, and brought more abundantly into the Kingdom, it doth enable many men to buy Lands, which will make them the dearer.",165,170,1,-5.2930555,2.2588992,6.374957,6.0815115,6.1441236
A51598.txt,98,price,"But if our foreign trade come to a stop or declination by neglect at home or injuries abroad, whereby the Merchants are impoverished, and thereby the wares of the Realm less issued, then do all the said benefits cease, and our Lands fall of price daily.",241,246,0,-2.7008078,1.8875992,7.357886,8.367022,8.436426
A51598.txt,131,price,"For if the stranger-merchant bring in his wares, and find that our moneys are raised, shall not he likewise keep his Commodities until he may sell them dearer? and shall not the price of the Merchant's exchange with foreign Countries rise in proportion with our Moneys?",178,183,1,-4.518577,1.3162367,5.5767655,4.6897454,4.725268
A51598.txt,167,price,"As plenty or scarcity of money do make the price of the exchange high or low, so the over or under balance of our trade doth effectually cause the plenty or scarcity of money: And here we must understand, that the balance of our trade is either General or Particular.",43,48,1,-4.3798637,0.23099354,7.2264013,5.9196873,5.894984
A51598.txt,184,price,"As vainly also hath he propounded a remedy by keeping the price of Exchange by Bills at the par pro pari by public Authority, which were a newfound Office without example in any part of the world, being not only fruitless but also hurtful, as hath been sufficiently proved in this Chapter, and therefore I will proceed to the next.",58,63,1,-3.8402245,-0.06870697,6.6604385,6.129059,6.200392
A51598.txt,204,price,To furnish their need of money that tarry the selling of their wares in any Contract until they make them come to their price. 13.,120,125,0,-2.7825859,1.9730462,8.325139,9.652167,9.70842
A51598.txt,222,price,"And thus we see still, that the profit and loss upon the Exchange is guided and ruled by the over or under balance of the several Trades which are Predominant and Active, making the price of Exchange high or low, which is therefore Passive, the contrary whereof is so often repeated by the said Malynes.",182,187,1,-4.2867723,0.3281622,7.0773025,6.2531,6.278306
A51598.txt,230,price,"Here is more poor stuff; for when I know the current price of my Wares, both here and beyond the Seas, I may easily conjecture whether the profit of the Exchange or the gain which I expect upon my Wareswil be greater.",53,58,0,-4.717538,2.129412,5.711452,5.7364707,5.7902346
A51598.txt,243,price,"To the 19 I have lived long in Italy, where the greatest Banks and Bankers o● Christendom do trade, yet could, never see nor hear, that they did, or were able to rule the price of Exchange by confederacy, but still the plenty or scarcity of money in the course of trade did always overrule them and made the Exchanges to run at ●●●h or low rates.

〈◊〉 the 22.",171,176,1,-3.7075224,-0.16087776,7.390007,7.0365314,7.1423054
A51598.txt,258,price,"If a Merchant should buy wares here with intentions to send them for Venice, and then value them as the Exchange comes from thence to London, he may find himself far wide of his reckoning: for before his goods arrive at Venice; both the price of his Wares and the rate of the Exchange may alter very much.",237,242,1,-4.889474,1.9122272,6.712057,5.830455,5.825895
A51598.txt,267,price,"So that by this we plainly see, that it is not the power of Exchange that doth enforce treasure where the rich Prince will have it, but it is the money proceeding of wares in Foreign trade that doth enforce the exchange, and rules the price thereof high or low, according to the plenty or scarcity of the said money, which in this discourse, upon all occasions, I think I have repeated near as often as Malynes in his Books doth make the Exchange to be an essential part of trade, to be active, predominant, overruling the price of Wares and Moneys, life, spirit, and the worker of admirable feats.",235,240,1,-4.4035087,0.80056274,6.7868676,6.3315897,6.3489847
A51598.txt,267,price,"So that by this we plainly see, that it is not the power of Exchange that doth enforce treasure where the rich Prince will have it, but it is the money proceeding of wares in Foreign trade that doth enforce the exchange, and rules the price thereof high or low, according to the plenty or scarcity of the said money, which in this discourse, upon all occasions, I think I have repeated near as often as Malynes in his Books doth make the Exchange to be an essential part of trade, to be active, predominant, overruling the price of Wares and Moneys, life, spirit, and the worker of admirable feats.",523,528,1,-5.4669027,1.4554148,6.9541855,6.162662,6.2217865
A51598.txt,306,price,"Neither are these heavy Contributions so hurtful to the happiness of the people, as they are commonly esteemed: for as the food and raiment of the poor is made dear by Excise, so doth the price of their labour rise in proportion; whereby the burden (if any be) is still upon the rich, who are either idle, or at least work not in this kind, yet have they the use and are the great consumers of the poors labour: Neither do the rich neglect in their several places and callings to advance their endeavours according to those times which do exhaust their means and revenues; wherein if they should peradventure fail, and therefore be forced to abate their sinful excess and idle retainers; what is all this but happiness in a Commonwealth, when virtue, plenty and arts shall thus be advanced all together?",188,193,1,-4.454583,3.0717201,6.8491874,6.362033,6.418371
A51598.txt,382,prices,"And therefore, the order which hath been used to multiply the full rates upon wares inwards by twenty, would produce a very great error in the Balance, for in this manner the ten thousand bags of Pepper, which this year we have brought hither from the East Indies, should be valued at very near two hundred and fifty thousand pounds, whereas The Trade to the East Indies is not only great in itself, but it doth also make our other trades much greater than they were. all this Pepper in the Kingdom's account, cost not above fifty thousand pounds, because the Indians have had no more of us, although we paid them extraordinary dear prices for the same.",633,639,0,10.556133,6.918514,9.779205,11.3109,11.485373
A69858.txt,15,price,"That whatever Nation hath the lowest interest, will certainly have their Lands in nighest esteem and price: and no Nation shall ever over-match the Dutch in Trade, till they mate them in the rate of Interest Money.

14.",101,106,0,-2.636461,1.9443501,6.1389995,7.6910143,7.7577868
A69858.txt,48,price,"If it be too dear, any Man may be as justly compelled to sell his House at the Buyers price, or else be disseized of ●t, as his Stock in the Company.",86,91,0,-0.59166205,2.211574,6.3559785,7.8220286,7.819814
A69858.txt,65,price,"For the time, when, it was in the year 1674, or 1675, Then they had the confidence to tell the Parliament, the Company would spoil the trade of Cloth, and bring the price of Wool to nothing.",165,170,1,-4.5653434,1.8654587,6.1722813,6.0146027,6.1101856
A69858.txt,66,price,"But in fact, the Company hath now stood five or six Years since that time, and much augmented their Trade for India, but Wool is advanced in price above 50 per centum, and there hath been such a trade for Woollen Manufactures, as England never saw in any former age. 2.",141,146,0,0.22555241,-1.1720526,7.9414697,8.39382,8.395798
A69858.txt,136,price,"The Dutch have a standing contract with the King of Persia for all his Silk, now in re-gard Bengal Silk can be brought cheaper than that, the Dutch by bringing Silk from Bengal must prejudice that Contract in the price of Silk: Whereas We having no such Contract in Persia, do not work upon ourselves, as they of necessity must, and yet they are wiser th●● to slight the Trade of Bengal for that cause.",213,218,1,-4.884303,1.825278,6.7445927,6.329341,6.4087615
B14801__Free_Trade.txt,39,price,"As either by their Banckes, when the Banckiers will for their occasions giue a greater price for mony then the Proclamation suffereth, and then it is called Banck gelt: or else by slacke paymasters, that for their owne aduantage in the raising of Money, will pretend not to make present payment of their debts, vnlesse you take their Money at a higher rate, then either the Proclamation, or the Banck Money.",87,92,0,-1.0052104,1.9637926,6.36716,8.187856,8.23257
B14801__Free_Trade.txt,106,price,"For as those wares haue cost lesse in Price, since some late discoueries; so are they encreased in their Quantities, by the ample trade of all parts of Christendome thither, more then before: and then who knoweth not that a Lesse quantity Deare, and a Greater quantity Cheape, is all one in respect of the value.",38,43,0,0.116629995,-1.2145865,6.7801,7.8758717,7.9152946
B14801__Free_Trade.txt,276,price,"And of the former, I finde an instance in Aristotle of Thales Milesius his Monopolie: who by his knowledge in Astrologie, fore-seeing one yeare in the winter, that there would bee great plentie of Oyles the next yeare, hired before-hand all the places and engins for making of Oyle through both the Ilands of Melazo & Chius, and afterwards let out the same againe at his owne pleasure & price.",387,392,0,-2.2835786,2.0723755,7.6114187,9.508503,9.555155
B14801__Free_Trade.txt,282,price,"The restraint of the liberty of Commerce to some one or few: and the setting of the price at the pleasure of the Monopolian to his priuate benefit, and the preiudice of the publique.",84,89,0,-2.6446736,1.3083843,7.0183167,8.02236,8.106719
B14801__Free_Trade.txt,286,price,"And what can be more contrary to Publique Vtility, then that some one or few persons, should sway the price of any thing vsefull to the Common-wealth, to their owne Enriching, and the Common Losse of other men?",102,107,0,-4.0937166,1.3457507,6.5485706,6.828689,6.926742
B14801__Free_Trade.txt,291,price,"For in that case of Suit of Mill, vnlesse there be a greater Tolle or recompence exacted for grinding, then at other Milles, it falleth onely within the first part of a Monopoly, to wit, of the Restraint of the Publike Liberty; but not within compasse of the other part, the Setting of the Price.",290,295,0,-2.786429,1.43934,6.4990463,7.653658,7.7411094
B14801__Free_Trade.txt,314,price,Thus the Parliament hauing prohibited the exportation of white Clothes vndrest aboue the price of foure pound the Cloth:33.,89,94,0,-2.9030075,3.036376,6.3763933,7.2456207,7.2487307
B14801__Free_Trade.txt,347,price,"The second part of Monopoly remaining, of the Setting of the Price at the pleasure of the Monopolist, to his Priuate gaine, & the Publique losse.",61,66,0,-2.733594,1.3160815,6.9604278,7.6941476,7.77847
B14801__Free_Trade.txt,350,price,"And he or they that haue this power ouer the price of the thing they negotiate, may well be said according to the notation of Monopoly, from 〈 in non-Latin alphabet 〉 and 〈 in non-Latin alphabet 〉, to conuerse alone.",45,50,0,-3.6067228,1.4505974,6.253485,7.038589,7.12256
B14801__Free_Trade.txt,353,price,"In which it is as impossible as vnusuall, for any to haue command of the price of their Commodities: because there is such a multitude of Traders of thē; and euery man is at liberty to buy or sell, without any rule by any generall order, or meanes to hold one price.",73,78,1,-5.3315268,1.5943497,6.2115264,5.511623,5.5873847
B14801__Free_Trade.txt,353,price,"In which it is as impossible as vnusuall, for any to haue command of the price of their Commodities: because there is such a multitude of Traders of thē; and euery man is at liberty to buy or sell, without any rule by any generall order, or meanes to hold one price.",260,265,0,-1.3704436,0.98086566,6.1814785,7.414535,7.4588566
B14801__Free_Trade.txt,356,price,"For particuler men, they may also commit Monopolizing: either by procuring Patents by misinformation of the State, for the Sole Importing or Exporting, buying or selling at their owne prises, to the restraint of the Common Libertie, and the Publique Vtility of the Kingdome: or else when some one or few, without any Authoritie, doe ioine together to engrosse and buy in a Commodity, and sell it out againe at their owne price.",421,426,0,-2.254147,2.0474694,6.620388,8.040711,8.096746
B14801__Free_Trade.txt,359,price,"When a Patent is granted to a certaine person or persons, so as he or they haue power to licence others to exercise some kinde of Commerce solely, and consequently with command of the price: the question is, who is then the Monopolian, whether the Patentees, or their Assignes?",184,189,0,-2.6210506,1.2914319,7.555988,8.704525,8.760854
B14801__Free_Trade.txt,361,price,"For first, the Patentees make their price at their pleasure vpon their Assignes, and they againe vpon the subiects.",36,41,0,-2.8679998,1.8992455,7.731874,9.192564,9.256644
B14801__Free_Trade.txt,371,price,"For thereby the Common-wealth hath beene much aduantaged, both in the encrease of the natiue Commodities of the Kingdome, and the aduancement of their vse and price in Forreine parts: and also in keeping the forreine wares at a moderate rate within this Kingdome.",159,164,0,-3.1272607,1.5430642,7.0658336,7.948454,8.067024
B14801__Free_Trade.txt,385,prices,"The French Company The French Company. also, though but lately reduced to Order, haue reformed many abuses in that trade, in maintaining the Natiue Commodities of this Kingdome in much better estimation, and in keeping the Forreine at moderate prices: and in employing greater shipping, then at any time before.",244,250,0,10.533688,7.0518775,9.118591,10.0027485,10.187392
B14801__Free_Trade.txt,506,price,"And it were to be wished, that our Cloth were sold at so deare a rate, and according to the price of forreine Commodities, that thereby other nations would take vpon them to make our Clothes themselues: which might easily bee remedied, by selling our woolles the dearer, whereof they must make them.",92,97,0,-4.603368,1.2516195,5.4530497,5.620215,5.677137
B14801__Free_Trade.txt,516,price,"The raising also of the Coine, would raise the price of Plate: whereby either there would bee lesse superfluity that way, or else more old Plate, which perhaps in some mens hands is kept vp for Treasure, would be brought out, to be molten into Coine.",47,52,1,-5.0679736,4.0047474,6.4089913,6.0597644,6.039035
B14801__Free_Trade.txt,531,price,"Whereby not only the Indian Commodities, which in those Trades are the principall, may be bought much better cheape, and consequently spare a great deale of the Treasure now issued out for the same: but also, the Natiue Commodities of either Country, and as much as may bee of euery Country, may be brought into Trade and Traine with the Indians, and aduanced in their vse and price: that so at last in stead of Money for Wares, we may giue Wares for Wares according to the Law and nature of Commerce.",377,382,0,-3.0757744,1.5159081,7.036577,8.07797,8.162601
wealth.txt,9,price,"OF THE REAL AND NOMINAL PRICE OF
COMMODITIES, OR OF THEIR PRICE IN labor, AND THEIR PRICE IN MONEY.",24,29,1,-3.1305242,6.1653404,8.102006,6.62576,6.6216364
wealth.txt,9,price,"OF THE REAL AND NOMINAL PRICE OF
COMMODITIES, OR OF THEIR PRICE IN labor, AND THEIR PRICE IN MONEY.",58,63,1,-3.258798,6.1025705,7.3350844,6.402101,6.4015384
wealth.txt,9,price,"OF THE REAL AND NOMINAL PRICE OF
COMMODITIES, OR OF THEIR PRICE IN labor, AND THEIR PRICE IN MONEY.",84,89,1,-3.1860404,6.146098,7.994344,6.9700756,6.9581323
wealth.txt,11,price,OF THE COMPONENT PART OF THE PRICE OF COMMODITIES.,29,34,1,-5.846954,2.8569858,8.25934,7.0135145,7.104903
wealth.txt,13,price,OF THE NATURAL AND MARKET PRICE OF COMMODITIES.,26,31,1,-5.930759,2.8140054,8.577022,7.325464,7.439254
wealth.txt,120,price,"The corn of
      France is, in the corn-provinces, fully as good, and in most years nearly
      about the same price with the corn of England, though, in opulence and
      improvement, France is perhaps inferior to England.",113,118,0,-1.3508899,2.2285888,6.7204146,7.9698186,8.01451
wealth.txt,160,price,"Every workman has a great quantity of his own
      work to dispose of beyond what he himself has occasion for; and every
      other workman being exactly in the same situation, he is enabled to
      exchange a great quantity of his own goods for a great quantity or, what
      comes to the same thing, for the price of a great quantity of theirs.",314,319,0,-3.7590702,2.3993065,7.1483173,7.6298614,7.641104
wealth.txt,248,price,"Were there no other
      communication between those two places, therefore, but by land-carriage,
      as no goods could be transported from the one to the other, except such
      whose price was very considerable in proportion to their weight, they
      could carry on but a small part of that commerce which at present subsists
      between them, and consequently could give but a small part of that
      encouragement which they at present mutually afford to each other’s
      industry.",189,194,0,-2.4430146,2.388054,6.5858307,7.4225383,7.4532094
wealth.txt,347,price,"In order to investigate the principles which regulate the exchangeable
      value of commodities, I shall endeavor to shew,

      First, what is the real measure of this exchangeable value; or wherein
      consists the real price of all commodities.",227,232,1,-5.420158,3.027163,7.262295,6.3084826,6.3545585
wealth.txt,348,price,"Secondly, what are the different parts of which this real price is
      composed or made up.",58,63,0,-2.3545465,4.8587346,8.294465,8.439833,8.446901
wealth.txt,349,price,"And, lastly, what are the different circumstances which sometimes raise
      some or all of these different parts of price above, and sometimes sink
      them below, their natural or ordinary rate; or, what are the causes which
      sometimes hinder the market price, that is, the actual price of
      commodities, from coinciding exactly with what may be called their natural
      price.",118,123,1,-2.5524461,5.690492,8.498626,7.7514873,7.7230196
wealth.txt,349,price,"And, lastly, what are the different circumstances which sometimes raise
      some or all of these different parts of price above, and sometimes sink
      them below, their natural or ordinary rate; or, what are the causes which
      sometimes hinder the market price, that is, the actual price of
      commodities, from coinciding exactly with what may be called their natural
      price.",264,269,1,-2.401325,5.955342,8.429774,7.136558,7.091134
wealth.txt,349,price,"And, lastly, what are the different circumstances which sometimes raise
      some or all of these different parts of price above, and sometimes sink
      them below, their natural or ordinary rate; or, what are the causes which
      sometimes hinder the market price, that is, the actual price of
      commodities, from coinciding exactly with what may be called their natural
      price.",291,296,1,-2.6284378,6.110272,8.160521,6.3269553,6.294019
wealth.txt,349,price,"And, lastly, what are the different circumstances which sometimes raise
      some or all of these different parts of price above, and sometimes sink
      them below, their natural or ordinary rate; or, what are the causes which
      sometimes hinder the market price, that is, the actual price of
      commodities, from coinciding exactly with what may be called their natural
      price.",387,392,1,-2.0689414,5.5789413,7.2875595,6.5929747,6.5380254
wealth.txt,352,price,"OF THE REAL AND NOMINAL PRICE OF
COMMODITIES, OR OF THEIR PRICE IN labor, AND THEIR PRICE IN MONEY.",24,29,1,-3.125777,6.168693,8.102006,6.62576,6.6216364
wealth.txt,352,price,"OF THE REAL AND NOMINAL PRICE OF
COMMODITIES, OR OF THEIR PRICE IN labor, AND THEIR PRICE IN MONEY.",58,63,1,-3.2954388,6.098124,7.3350844,6.402101,6.4015384
wealth.txt,352,price,"OF THE REAL AND NOMINAL PRICE OF
COMMODITIES, OR OF THEIR PRICE IN labor, AND THEIR PRICE IN MONEY.",84,89,1,-3.2072315,6.1605287,7.994344,6.9700756,6.9581323
wealth.txt,357,price,"The real price of every thing, what every thing really costs to the man
      who wants to acquire it, is the toil and trouble of acquiring it.",9,14,1,-2.9239473,5.2602634,9.191765,9.000843,8.956641
wealth.txt,361,price,"They contain the value of a
      certain quantity of labor, which we exchange for what is supposed at the
      time to contain the value of an equal quantity. labor was the first
      price, the original purchase money that was paid for all things.",187,192,0,-1.8806654,4.4430175,7.713527,7.8747807,7.821281
wealth.txt,393,price,"The price which he pays must always be the same, whatever may
      be the quantity of goods which he receives in return for it.",4,9,0,-1.3804059,3.2222931,5.8266373,6.354908,6.3093395
wealth.txt,396,price,"It is their real price; money is their nominal
      price only.",17,22,1,-2.298165,5.189554,7.819397,7.7610226,7.682458
wealth.txt,396,price,"It is their real price; money is their nominal
      price only.",53,58,1,-2.2941213,5.3178043,7.910889,7.7734237,7.7039948
wealth.txt,398,price,"He purchases them sometimes with
      a greater, and sometimes with a smaller quantity of goods, and to him the
      price of labor seems to vary like that of all other things.",119,124,1,-6.4652977,4.5494947,6.302997,5.7950296,5.8240104
wealth.txt,401,price,"In this popular sense, therefore, labor, like commodities, may be said to
      have a real and a nominal price.",106,111,1,-2.7561314,5.9382114,8.909943,8.400187,8.345073
wealth.txt,402,price,"Its real price may be said to consist in
      the quantity of the necessaries and conveniences of life which are given
      for it; its nominal price, in the quantity of money.",9,14,1,-2.5074396,5.2592826,7.1949987,6.9508305,6.855023
wealth.txt,402,price,"Its real price may be said to consist in
      the quantity of the necessaries and conveniences of life which are given
      for it; its nominal price, in the quantity of money.",146,151,1,-2.3722491,5.3016596,7.893428,7.4709105,7.373699
wealth.txt,403,price,"The laborer is rich
      or poor, is well or ill rewarded, in proportion to the real, not to the
      nominal price of his labor.",112,117,1,-6.256713,4.256492,6.9723935,6.3027115,6.258843
wealth.txt,404,price,"The distinction between the real and the nominal price of commodities and
      labor is not a matter of mere speculation, but may sometimes be of
      considerable use in practice.",49,54,1,-2.8546414,6.119406,9.2280855,7.668959,7.6563525
wealth.txt,405,price,"The same real price is always of the same
      value; but on account of the variations in the value of gold and silver,
      the same nominal price is sometimes of very different values.",14,19,1,-2.269597,5.106076,6.8735127,6.6491137,6.551642
wealth.txt,405,price,"The same real price is always of the same
      value; but on account of the variations in the value of gold and silver,
      the same nominal price is sometimes of very different values.",144,149,1,-2.2796683,5.317976,7.229695,6.8001533,6.6939507
